timestamp,transaction_id,session_id,amount,cancelled
2019-01-14 20:13:56,122,123,55.3,False
2019-01-23 09:32:30,123,126,85.1,False
2019-01-22 23:55:28,124,126,67.5,False
2019-01-03 05:47:10,125,127,73.6,False
2019-01-03 05:45:47,126,127,55.3,True
2019-01-22 21:06:18,127,128,85.1,False
2019-01-22 23:42:26,128,128,132.1,True
2019-01-17 01:40:33,129,129,77.5,False
2019-01-15 23:49:31,130,129,87.6,False
2019-01-20 06:00:11,131,130,130.2,False
2019-01-20 03:20:17,132,130,132.1,False
2019-01-20 04:53:12,133,131,79.1,False
2019-01-13 20:37:27,134,132,92.8,True
2019-01-19 05:10:02,135,133,115.9,True
2019-01-18 19:09:00,136,133,101.9,True
2019-01-11 00:11:20,137,134,121.5,False
2019-01-01 18:38:14,138,135,69.1,False
2019-01-08 21:27:46,139,136,89.1,False
2019-01-15 22:06:55,140,137,90.6,False
2019-01-16 15:27:50,141,137,55.3,False
2019-01-22 12:42:09,142,138,105.9,False
2019-01-24 11:26:44,143,139,132.1,False
2019-01-16 05:31:51,144,140,106.0,False
2019-01-11 10:00:15,145,141,132.1,False
2019-01-12 21:17:13,146,141,104.6,False
2019-01-10 00:03:05,147,143,101.8,False
2019-01-19 08:21:50,148,145,77.1,True
2019-01-28 23:06:54,149,146,109.3,True
2019-01-29 03:31:01,150,146,78.8,True
2019-01-14 22:00:50,151,147,96.8,False
2019-01-27 02:10:00,152,150,87.9,True
2019-01-25 13:58:32,153,150,130.5,True
2019-01-14 05:38:06,154,151,94.0,False
2019-01-15 05:35:51,155,151,99.4,False
2019-01-14 08:31:54,156,152,107.5,False
2019-01-14 06:00:23,157,152,116.8,False
2019-01-23 16:12:47,158,153,132.1,False
2019-01-20 16:52:43,159,154,127.8,False
2019-01-10 07:13:49,160,156,71.1,False
2019-01-10 08:02:33,161,156,62.7,False
2019-01-05 03:22:44,162,157,86.8,False
2019-01-04 23:53:58,163,157,96.6,False
2019-01-13 04:59:34,164,158,109.7,False
2019-01-21 15:06:52,165,160,103.7,True
2019-01-05 06:04:18,166,161,79.3,True
2019-01-09 23:43:27,167,162,119.6,False
2019-01-09 11:08:49,168,162,124.6,False
2019-01-10 03:16:08,169,163,71.2,True
2019-01-12 22:09:06,170,164,78.5,False
2019-01-13 02:44:38,171,164,125.1,False
2019-01-18 19:04:45,172,166,132.1,True
2019-01-01 12:36:54,173,167,107.3,True
2019-01-06 02:23:25,174,168,81.1,False
2019-01-24 17:41:50,175,169,68.6,False
2019-01-22 20:05:11,176,169,92.9,True
2019-01-16 22:32:54,177,170,91.1,False
2019-01-16 19:52:45,178,170,73.4,False
2019-01-13 02:19:21,179,171,106.7,False
2019-01-09 11:20:08,180,172,78.4,False
2019-01-20 06:03:19,181,173,95.9,True
2019-01-20 05:21:30,182,173,82.9,True
2019-01-12 09:10:35,183,174,84.0,True
2019-01-21 00:18:21,184,175,93.6,False
2019-01-20 19:42:46,185,175,103.4,True
2019-01-14 03:56:24,186,176,84.5,False
2019-01-14 08:48:06,187,176,79.0,False
2019-01-21 13:17:17,188,178,73.7,False
2019-01-21 09:21:35,189,178,83.1,False
2019-01-23 07:14:14,190,179,130.2,True
2019-01-01 12:37:42,191,180,65.6,True
2019-01-01 12:28:39,192,180,122.1,True
2019-01-24 17:27:30,193,182,113.7,False
2019-01-25 09:01:41,194,182,83.3,False
2019-01-12 19:26:09,195,187,132.1,True
2019-01-12 15:39:59,196,187,110.7,True
2019-01-09 09:41:58,197,188,123.3,False
2019-01-13 00:41:33,198,189,76.3,False
2019-01-12 22:24:48,199,189,87.4,False
2019-01-07 07:46:46,200,190,131.1,False
2019-01-19 01:28:53,201,191,79.3,False
2019-01-18 07:09:46,202,191,93.9,False
2019-01-09 02:03:25,203,192,94.2,False
2019-01-01 08:39:06,204,193,83.5,False
2019-01-01 18:58:00,205,193,132.1,False
2019-01-10 21:56:18,206,194,95.8,False
2019-01-11 05:10:20,207,194,113.1,False
2019-01-13 01:32:10,208,195,100.8,False
2019-01-12 11:00:45,209,195,97.2,False
2019-01-28 10:38:01,210,196,132.1,True
2019-01-14 04:43:34,211,198,78.4,False
2019-01-14 06:28:10,212,198,128.5,False
2019-01-27 20:29:59,213,201,96.0,False
2019-01-28 14:31:21,214,202,105.3,False
2019-01-15 02:31:21,215,203,94.9,True
2019-01-16 00:11:25,216,203,72.7,True
2019-01-05 23:24:23,217,204,58.3,True
2019-01-12 02:25:35,218,205,127.7,True
2019-01-11 16:53:19,219,205,74.2,True
2019-01-07 23:49:56,220,206,120.1,False
2019-01-11 04:56:55,221,207,99.0,False
2019-01-11 00:55:35,222,209,121.4,False
2019-01-15 05:59:20,223,211,92.1,False
2019-01-07 20:55:24,224,212,61.8,False
2019-01-07 21:58:43,225,212,81.7,False
2019-01-16 09:26:57,226,213,88.1,False
2019-01-16 10:22:55,227,213,108.8,False
2019-01-17 01:40:40,228,214,77.4,True
2019-01-16 13:10:22,229,215,95.1,False
2019-01-17 09:37:28,230,215,63.3,False
2019-01-04 16:39:52,231,216,107.7,False
2019-01-04 18:42:11,232,216,115.1,False
2019-01-27 04:29:07,233,217,55.3,False
2019-01-22 11:32:11,234,218,102.9,False
2019-01-15 01:14:17,235,219,78.9,False
2019-01-15 16:15:30,236,219,85.9,False
2019-01-23 09:04:41,237,220,92.0,False
2019-01-14 01:55:43,238,221,106.3,True
2019-01-04 22:08:51,239,226,86.3,False
2019-01-08 07:21:44,240,227,67.9,False
2019-01-20 12:26:44,241,229,132.1,False
2019-01-21 20:57:28,242,231,69.0,False
2019-01-16 13:44:43,243,232,74.5,False
2019-01-24 04:31:50,244,233,132.1,False
2019-01-24 07:45:51,245,233,98.0,False
2019-01-12 09:57:26,246,234,67.9,False
2019-01-12 10:58:16,247,234,112.7,False
2019-01-20 16:57:38,248,235,125.6,False
2019-01-01 13:17:49,249,239,125.2,False
2019-01-01 15:47:30,250,239,86.0,True
2019-01-01 11:54:45,251,240,65.6,True
2019-01-14 07:14:21,252,244,111.9,False
2019-01-14 23:55:41,253,244,94.6,False
2019-01-13 07:02:02,254,245,78.0,False
2019-01-12 23:56:58,255,245,74.2,True
2019-01-08 20:59:00,256,246,101.5,True
2019-01-09 08:18:58,257,246,132.1,True
2019-01-03 14:57:31,258,247,132.1,False
2019-01-21 10:22:42,259,248,67.6,True
2019-01-11 23:24:26,260,249,119.3,False
2019-01-10 13:16:08,261,249,91.3,False
2019-01-13 16:23:38,262,250,81.7,False
2019-01-13 03:38:47,263,251,104.7,False
2019-01-13 14:44:49,264,251,106.8,False
2019-01-07 07:08:13,265,252,78.9,False
2019-01-18 19:17:51,266,253,77.3,False
2019-01-01 12:29:54,267,255,124.3,False
2019-01-15 15:33:02,268,256,99.9,False
2019-01-06 14:03:39,269,258,127.1,False
2019-01-06 23:24:37,270,258,101.2,False
2019-01-19 22:00:40,271,261,120.9,True
2019-01-20 15:49:43,272,261,117.3,False
2019-01-14 09:06:00,273,263,61.0,False
2019-01-24 18:53:49,274,264,131.4,True
2019-01-05 08:06:28,275,265,112.0,True
2019-01-05 10:56:38,276,265,132.1,True
2019-01-28 18:31:56,277,267,100.6,False
2019-01-27 04:57:25,278,268,103.9,True
2019-01-25 10:07:23,279,268,113.6,True
2019-01-14 05:38:49,280,269,61.1,True
2019-01-15 07:06:35,281,270,108.0,False
2019-01-14 16:33:08,282,270,101.5,False
2019-01-18 15:15:15,283,271,80.1,False
2019-01-18 14:41:15,284,271,76.0,False
2019-01-22 04:06:14,285,272,100.6,False
2019-01-22 17:27:09,286,272,76.4,False
2019-01-22 18:50:04,287,273,84.8,True
2019-01-28 10:20:09,288,277,120.7,True
2019-01-27 14:37:40,289,277,119.7,True
2019-01-28 20:52:54,290,278,128.6,True
2019-01-07 15:32:20,291,279,75.5,False
2019-01-12 01:43:12,292,280,119.5,False
2019-01-19 22:50:31,293,281,126.5,False
2019-01-21 23:22:14,294,281,122.0,True
2019-01-14 13:42:54,295,282,105.3,True
2019-01-18 14:12:01,296,284,71.0,False
2019-01-15 21:16:17,297,285,101.8,False
2019-01-07 05:08:11,298,286,127.3,True
2019-01-17 17:13:34,299,287,123.9,False
2019-01-27 05:41:51,300,288,112.6,False
2019-01-27 01:19:06,301,288,124.9,False
2019-01-10 23:55:49,302,289,62.0,False
2019-01-11 07:55:30,303,289,59.7,False
2019-01-11 06:59:31,304,291,80.5,False
2019-01-15 18:01:46,305,292,79.7,False
2019-01-12 09:51:02,306,296,105.4,False
2019-01-13 08:24:42,307,296,81.4,False
2019-01-01 14:11:26,308,298,73.0,False
2019-01-21 14:33:25,309,299,118.1,True
2019-01-07 23:14:26,310,300,86.2,True
2019-01-08 04:27:15,311,300,99.1,True
2019-01-09 07:05:26,312,301,99.8,True
2019-01-17 00:27:05,313,302,91.1,True
2019-01-06 23:22:57,314,303,103.8,True
2019-01-16 16:07:05,315,305,109.5,True
2019-01-11 19:24:59,316,308,131.6,False
2019-01-10 14:54:47,317,309,81.3,True
2019-01-07 08:48:20,318,310,109.9,True
2019-01-12 21:42:58,319,311,121.0,False
2019-01-16 00:08:42,320,313,55.3,False
2019-01-15 22:44:28,321,313,88.0,False
2019-01-12 23:00:59,322,314,65.5,True
2019-01-13 05:22:48,323,314,106.1,True
2019-01-07 21:41:26,324,315,92.4,False
2019-01-07 17:04:03,325,315,110.5,False
2019-01-12 19:34:42,326,316,122.3,True
2019-01-12 16:57:10,327,316,132.1,True
2019-01-04 02:21:42,328,317,119.6,False
2019-01-04 03:17:02,329,317,125.4,False
2019-01-20 04:21:11,330,319,119.6,True
2019-01-16 03:49:19,331,320,109.1,False
2019-01-17 10:02:48,332,321,111.7,True
2019-01-17 09:55:24,333,321,132.1,True
2019-01-28 06:47:11,334,322,78.8,False
2019-01-26 15:53:45,335,323,95.9,True
2019-01-06 13:32:22,336,325,130.4,False
2019-01-06 21:10:57,337,325,102.9,True
2019-01-14 08:05:45,338,329,71.5,False
2019-01-13 10:58:32,339,329,85.7,True
2019-01-17 10:18:12,340,330,78.0,False
2019-01-17 07:57:08,341,330,66.8,False
2019-01-13 04:56:20,342,331,92.6,True
2019-01-11 16:09:06,343,333,92.1,True
2019-01-15 11:06:31,344,336,55.3,False
2019-01-14 21:16:52,345,336,104.1,False
2019-01-21 02:05:13,346,337,67.3,False
2019-01-13 13:10:24,347,338,118.1,False
2019-01-13 11:56:48,348,338,89.3,False
2019-01-20 08:13:00,349,339,88.3,True
2019-01-01 10:04:04,350,340,71.6,True
2019-01-01 08:50:30,351,340,72.8,True
2019-01-17 16:13:19,352,341,59.8,False
2019-01-13 19:04:13,353,342,76.0,False
2019-01-15 20:04:20,354,342,62.0,False
2019-01-08 16:06:52,355,343,70.1,True
2019-01-13 16:50:28,356,344,118.5,False
2019-01-13 22:50:40,357,344,98.5,False
2019-01-15 14:35:10,358,345,74.4,False
2019-01-23 19:36:10,359,346,108.2,False
2019-01-14 09:59:55,360,347,55.3,False
2019-01-19 08:36:43,361,348,81.2,False
2019-01-19 11:01:46,362,348,71.3,False
2019-01-18 20:03:54,363,349,69.2,False
2019-01-21 20:46:45,364,350,74.8,False
2019-01-12 07:12:50,365,351,132.1,False
2019-01-29 09:26:10,366,353,77.1,True
2019-01-23 22:50:17,367,354,58.6,False
2019-01-23 15:57:58,368,355,81.0,False
2019-01-23 12:24:48,369,355,97.6,False
2019-01-12 14:49:46,370,356,68.6,False
2019-01-08 00:31:11,371,357,122.4,False
2019-01-23 04:40:36,372,358,104.8,False
2019-01-16 23:37:00,373,359,73.6,True
2019-01-17 00:28:04,374,360,87.4,False
2019-01-08 07:45:07,375,361,83.7,False
2019-01-08 02:52:05,376,361,100.5,False
2019-01-17 08:38:29,377,362,82.3,False
2019-01-16 21:26:21,378,363,77.4,False
2019-01-16 15:03:17,379,363,83.7,False
2019-01-19 16:42:09,380,364,105.9,False
2019-01-06 06:03:53,381,365,93.2,True
2019-01-08 03:54:09,382,366,117.2,False
2019-01-08 01:47:36,383,366,55.3,False
2019-01-06 21:25:02,384,367,122.3,False
2019-01-06 16:38:56,385,367,103.1,False
2019-01-06 12:40:34,386,368,86.2,True
2019-01-06 09:09:01,387,368,67.0,True
2019-01-20 04:38:25,388,369,108.6,True
2019-01-20 21:02:37,389,369,132.0,True
2019-01-27 19:46:48,390,370,80.1,True
2019-01-27 14:13:52,391,370,62.2,False
2019-01-19 08:02:31,392,372,79.0,False
2019-01-21 02:27:34,393,373,99.3,False
2019-01-02 13:07:59,394,375,132.1,False
2019-01-02 08:34:22,395,375,94.5,False
2019-01-10 07:02:50,396,376,112.4,True
2019-01-14 09:10:30,397,377,90.9,False
2019-01-11 02:47:29,398,379,107.9,False
2019-01-05 00:09:58,399,380,56.4,True
2019-01-21 17:10:48,400,383,113.6,True
2019-01-21 15:54:21,401,384,93.6,True
2019-01-19 05:39:08,402,385,110.1,True
2019-01-10 10:14:05,403,386,114.1,False
2019-01-15 13:11:11,404,388,110.0,True
2019-01-17 19:25:27,405,389,81.6,True
2019-01-05 10:06:12,406,395,75.6,True
2019-01-04 23:15:26,407,395,126.1,False
2019-01-08 02:09:15,408,396,86.7,True
2019-01-08 05:10:23,409,397,91.3,False
2019-01-05 19:23:47,410,398,86.8,False
2019-01-06 02:42:12,411,398,60.7,False
2019-01-08 14:38:52,412,399,64.6,False
2019-01-08 19:07:41,413,399,71.5,False
2019-01-10 22:12:44,414,400,92.0,False
2019-01-10 09:20:53,415,400,103.0,True
2019-01-15 03:17:24,416,403,117.9,True
2019-01-10 20:54:19,417,404,132.1,False
2019-01-01 12:41:47,418,406,102.0,False
2019-01-19 02:34:40,419,407,119.4,False
